chromosome,start_coord,end_coord,peak_id,strand,RBP_name,experiment_method,sample_or_tissue_used,accession_of_raw_data,confidence_score
chr8,102654555,102654614,human_RBP_eCLIP_ENCODE_615482,-,DDX6,eCLIP,K562,ENCODE,3.95762061402504
chr8,102654736,102654773,human_RBP_eCLIP_ENCODE_615483,-,DDX6,eCLIP,K562,ENCODE,3.17873441118284
chr8,102655191,102655238,human_RBP_eCLIP_ENCODE_615484,-,DDX6,eCLIP,K562,ENCODE,3.91525468394631
chr8,102655565,102655583,human_RBP_eCLIP_ENCODE_618665,-,DDX6,eCLIP,HepG2,ENCODE,3.5047134018106
chr8,102827303,102827340,human_RBP_eCLIP_ENCODE_625017,-,DDX6,eCLIP,HepG2,ENCODE,3.96221266961338
chr8,102827587,102827619,human_RBP_eCLIP_ENCODE_625018,-,DDX6,eCLIP,HepG2,ENCODE,5.52910138592038
chr8,102829846,102829882,human_RBP_eCLIP_ENCODE_615485,-,DDX6,eCLIP,K562,ENCODE,3.54563434727899
chr8,102836298,102836361,human_RBP_eCLIP_ENCODE_615486,-,DDX6,eCLIP,K562,ENCODE,4.39634809193329
chr8,102839704,102839754,human_RBP_eCLIP_ENCODE_618666,-,DDX6,eCLIP,HepG2,ENCODE,3.5047134018106
chr8,102858012,102858065,human_RBP_eCLIP_ENCODE_625019,-,DDX6,eCLIP,HepG2,ENCODE,3.96221266961338
chr8,103264429,103264436,human_RBP_eCLIP_ENCODE_625020,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,103264436,103264460,human_RBP_eCLIP_ENCODE_625021,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,103414949,103414994,human_RBP_eCLIP_ENCODE_625022,-,DDX6,eCLIP,HepG2,ENCODE,4.51290222658887
chr8,104489283,104489436,human_RBP_eCLIP_ENCODE_615487,-,DDX6,eCLIP,K562,ENCODE,3.26669718445958
chr8,105319055,105319108,human_RBP_eCLIP_ENCODE_610990,+,DDX6,eCLIP,K562,ENCODE,5.22932196181957
chr8,106752219,106752270,human_RBP_eCLIP_ENCODE_615488,+,DDX6,eCLIP,K562,ENCODE,4.28721069008856
chr8,106752508,106752586,human_RBP_eCLIP_ENCODE_615489,+,DDX6,eCLIP,K562,ENCODE,3.26669718445958
chr8,109564867,109564940,human_RBP_eCLIP_ENCODE_615490,+,DDX6,eCLIP,K562,ENCODE,3.17873441118284
chr8,116665335,116665373,human_RBP_eCLIP_ENCODE_625023,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,116845954,116846049,human_RBP_eCLIP_ENCODE_618668,-,DDX6,eCLIP,HepG2,ENCODE,9.81110468692262
chr8,116845956,116846048,human_RBP_eCLIP_ENCODE_615491,-,DDX6,eCLIP,K562,ENCODE,19.4983109880843
chr8,116845990,116846038,human_RBP_eCLIP_ENCODE_625024,-,DDX6,eCLIP,HepG2,ENCODE,6.81441223670455
chr8,116846161,116846194,human_RBP_eCLIP_ENCODE_618669,-,DDX6,eCLIP,HepG2,ENCODE,3.47646891343143
chr8,116863129,116863137,human_RBP_eCLIP_ENCODE_615492,-,DDX6,eCLIP,K562,ENCODE,3.61028439345029
chr8,116874720,116874760,human_RBP_eCLIP_ENCODE_615493,-,DDX6,eCLIP,K562,ENCODE,4.73459910338093
chr8,117540035,117540091,human_RBP_eCLIP_ENCODE_615494,+,DDX6,eCLIP,K562,ENCODE,3.17873441118284
chr8,117819677,117819764,human_RBP_eCLIP_ENCODE_618670,-,DDX6,eCLIP,HepG2,ENCODE,3.51154263864523
chr8,118111429,118111489,human_RBP_eCLIP_ENCODE_625025,-,DDX6,eCLIP,HepG2,ENCODE,6.552112966119
chr8,120799621,120799683,human_RBP_eCLIP_ENCODE_625026,-,DDX6,eCLIP,HepG2,ENCODE,4.26933939226396
chr8,122951568,122951605,human_RBP_eCLIP_ENCODE_618671,+,DDX6,eCLIP,HepG2,ENCODE,3.0169109376207
chr8,122952239,122952285,human_RBP_eCLIP_ENCODE_625027,+,DDX6,eCLIP,HepG2,ENCODE,3.53631495502023
chr8,122973388,122973424,human_RBP_eCLIP_ENCODE_625028,+,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,122973483,122973518,human_RBP_eCLIP_ENCODE_618672,+,DDX6,eCLIP,HepG2,ENCODE,3.51154263864523
chr8,123013823,123013883,human_RBP_eCLIP_ENCODE_610991,-,DDX6,eCLIP,K562,ENCODE,6.45759774961657
chr8,123182800,123182854,human_RBP_eCLIP_ENCODE_615495,+,DDX6,eCLIP,K562,ENCODE,6.56417155419305
chr8,123208182,123208273,human_RBP_eCLIP_ENCODE_615496,+,DDX6,eCLIP,K562,ENCODE,11.9963240974512
chr8,123208323,123208426,human_RBP_eCLIP_ENCODE_610993,+,DDX6,eCLIP,K562,ENCODE,17.3506651412879
chr8,123208356,123208441,human_RBP_eCLIP_ENCODE_615497,+,DDX6,eCLIP,K562,ENCODE,15.2894764674684
chr8,123208494,123208525,human_RBP_eCLIP_ENCODE_610994,+,DDX6,eCLIP,K562,ENCODE,4.90722077511627
chr8,123208771,123208797,human_RBP_eCLIP_ENCODE_615498,+,DDX6,eCLIP,K562,ENCODE,6.46627203401885
chr8,123209052,123209097,human_RBP_eCLIP_ENCODE_615499,+,DDX6,eCLIP,K562,ENCODE,10.4131877305566
chr8,123209792,123209895,human_RBP_eCLIP_ENCODE_615500,+,DDX6,eCLIP,K562,ENCODE,13.8002722411929
chr8,123209809,123209893,human_RBP_eCLIP_ENCODE_610995,+,DDX6,eCLIP,K562,ENCODE,12.9631715666229
chr8,123209949,123210016,human_RBP_eCLIP_ENCODE_610996,+,DDX6,eCLIP,K562,ENCODE,11.1868127901209
chr8,123252998,123253098,human_RBP_eCLIP_ENCODE_615501,-,DDX6,eCLIP,K562,ENCODE,5.37656420983196
chr8,123328213,123328275,human_RBP_eCLIP_ENCODE_618673,-,DDX6,eCLIP,HepG2,ENCODE,3.0169109376207
chr8,123328220,123328305,human_RBP_eCLIP_ENCODE_615502,-,DDX6,eCLIP,K562,ENCODE,4.66183007590508
chr8,123369119,123369147,human_RBP_eCLIP_ENCODE_625029,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,124486717,124486756,human_RBP_eCLIP_ENCODE_625030,+,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,124551252,124551318,human_RBP_eCLIP_ENCODE_618674,-,DDX6,eCLIP,HepG2,ENCODE,3.5047134018106
chr8,124998549,124998599,human_RBP_eCLIP_ENCODE_610998,+,DDX6,eCLIP,K562,ENCODE,6.50082516459459
chr8,124999171,124999211,human_RBP_eCLIP_ENCODE_625031,+,DDX6,eCLIP,HepG2,ENCODE,6.32780974881175
chr8,125007408,125007483,human_RBP_eCLIP_ENCODE_615503,+,DDX6,eCLIP,K562,ENCODE,11.4023486844197
chr8,125008972,125008976,human_RBP_eCLIP_ENCODE_615504,+,DDX6,eCLIP,K562,ENCODE,3.95762061402504
chr8,125018087,125018100,human_RBP_eCLIP_ENCODE_615505,+,DDX6,eCLIP,K562,ENCODE,4.66183007590508
chr8,125021865,125021904,human_RBP_eCLIP_ENCODE_618675,+,DDX6,eCLIP,HepG2,ENCODE,4.06415877830282
chr8,125021964,125022026,human_RBP_eCLIP_ENCODE_618676,+,DDX6,eCLIP,HepG2,ENCODE,8.72726401811006
chr8,125022136,125022235,human_RBP_eCLIP_ENCODE_625032,+,DDX6,eCLIP,HepG2,ENCODE,15.4333815207396
chr8,125022140,125022230,human_RBP_eCLIP_ENCODE_618677,+,DDX6,eCLIP,HepG2,ENCODE,10.0574066644068
chr8,125022160,125022183,human_RBP_eCLIP_ENCODE_615507,+,DDX6,eCLIP,K562,ENCODE,21.9382837068401
chr8,125022235,125022268,human_RBP_eCLIP_ENCODE_625033,+,DDX6,eCLIP,HepG2,ENCODE,4.23250759332497
chr8,125430506,125430570,human_RBP_eCLIP_ENCODE_625034,+,DDX6,eCLIP,HepG2,ENCODE,5.29115512610701
chr8,125430613,125430667,human_RBP_eCLIP_ENCODE_625035,+,DDX6,eCLIP,HepG2,ENCODE,4.26933939226396
chr8,125438067,125438132,human_RBP_eCLIP_ENCODE_618678,+,DDX6,eCLIP,HepG2,ENCODE,5.56776674849712
chr8,125438082,125438212,human_RBP_eCLIP_ENCODE_625036,+,DDX6,eCLIP,HepG2,ENCODE,6.06268566226111
chr8,127736117,127736164,human_RBP_eCLIP_ENCODE_625037,+,DDX6,eCLIP,HepG2,ENCODE,7.32713412033021
chr8,127736241,127736320,human_RBP_eCLIP_ENCODE_618679,+,DDX6,eCLIP,HepG2,ENCODE,16.3005959181847
chr8,127736258,127736334,human_RBP_eCLIP_ENCODE_625038,+,DDX6,eCLIP,HepG2,ENCODE,10.3524010123316
chr8,127736468,127736523,human_RBP_eCLIP_ENCODE_618680,+,DDX6,eCLIP,HepG2,ENCODE,9.41510365586255
chr8,127737730,127737792,human_RBP_eCLIP_ENCODE_615508,+,DDX6,eCLIP,K562,ENCODE,5.01801988705361
chr8,127738518,127738549,human_RBP_eCLIP_ENCODE_618681,+,DDX6,eCLIP,HepG2,ENCODE,5.05033725424431
chr8,127740483,127740519,human_RBP_eCLIP_ENCODE_618682,+,DDX6,eCLIP,HepG2,ENCODE,7.18917782015937
chr8,127740654,127740684,human_RBP_eCLIP_ENCODE_625039,+,DDX6,eCLIP,HepG2,ENCODE,5.99792383137926
chr8,127741198,127741219,human_RBP_eCLIP_ENCODE_615509,+,DDX6,eCLIP,K562,ENCODE,9.97918311297109
chr8,127741219,127741248,human_RBP_eCLIP_ENCODE_615510,+,DDX6,eCLIP,K562,ENCODE,9.0298856777149
chr8,129841520,129841616,human_RBP_eCLIP_ENCODE_611000,-,DDX6,eCLIP,K562,ENCODE,14.469454541211
chr8,132012922,132013001,human_RBP_eCLIP_ENCODE_611001,+,DDX6,eCLIP,K562,ENCODE,3.68218541160968
chr8,133237829,133237887,human_RBP_eCLIP_ENCODE_615511,-,DDX6,eCLIP,K562,ENCODE,3.26669718445958
chr8,133238478,133238484,human_RBP_eCLIP_ENCODE_618683,-,DDX6,eCLIP,HepG2,ENCODE,3.51154263864523
chr8,133287930,133287965,human_RBP_eCLIP_ENCODE_618684,-,DDX6,eCLIP,HepG2,ENCODE,4.07029810867393
chr8,133454975,133455064,human_RBP_eCLIP_ENCODE_625040,-,DDX6,eCLIP,HepG2,ENCODE,7.13422625920399
chr8,140110108,140110205,human_RBP_eCLIP_ENCODE_611002,-,DDX6,eCLIP,K562,ENCODE,4.01728226135989
chr8,140527253,140527302,human_RBP_eCLIP_ENCODE_611003,-,DDX6,eCLIP,K562,ENCODE,4.10589548581183
chr8,140531474,140531524,human_RBP_eCLIP_ENCODE_611004,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,140624993,140625033,human_RBP_eCLIP_ENCODE_611005,-,DDX6,eCLIP,K562,ENCODE,3.99157102509549
chr8,140625386,140625461,human_RBP_eCLIP_ENCODE_615512,-,DDX6,eCLIP,K562,ENCODE,4.30825951733495
chr8,140625413,140625484,human_RBP_eCLIP_ENCODE_611006,-,DDX6,eCLIP,K562,ENCODE,6.56777044065907
chr8,140627886,140627946,human_RBP_eCLIP_ENCODE_615513,-,DDX6,eCLIP,K562,ENCODE,3.17873441118284
chr8,140669637,140669693,human_RBP_eCLIP_ENCODE_625041,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,140669912,140669986,human_RBP_eCLIP_ENCODE_625042,-,DDX6,eCLIP,HepG2,ENCODE,4.73979500349767
chr8,141000813,141000820,human_RBP_eCLIP_ENCODE_625043,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,141000820,141000845,human_RBP_eCLIP_ENCODE_625044,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,141396412,141396478,human_RBP_eCLIP_ENCODE_611007,+,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,141406423,141406458,human_RBP_eCLIP_ENCODE_618685,+,DDX6,eCLIP,HepG2,ENCODE,3.5047134018106
chr8,141412125,141412181,human_RBP_eCLIP_ENCODE_611008,+,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,141412214,141412273,human_RBP_eCLIP_ENCODE_625045,+,DDX6,eCLIP,HepG2,ENCODE,5.52910138592038
chr8,141416406,141416461,human_RBP_eCLIP_ENCODE_615514,+,DDX6,eCLIP,K562,ENCODE,3.17873441118284
chr8,141417426,141417464,human_RBP_eCLIP_ENCODE_618686,+,DDX6,eCLIP,HepG2,ENCODE,3.5047134018106
chr8,141418609,141418662,human_RBP_eCLIP_ENCODE_611009,+,DDX6,eCLIP,K562,ENCODE,5.34788154804877
chr8,141420140,141420245,human_RBP_eCLIP_ENCODE_611010,+,DDX6,eCLIP,K562,ENCODE,5.34788154804877
chr8,141421399,141421436,human_RBP_eCLIP_ENCODE_611011,+,DDX6,eCLIP,K562,ENCODE,4.10589548581183
chr8,141422026,141422064,human_RBP_eCLIP_ENCODE_618687,+,DDX6,eCLIP,HepG2,ENCODE,3.0169109376207
chr8,141422559,141422591,human_RBP_eCLIP_ENCODE_615515,+,DDX6,eCLIP,K562,ENCODE,4.66183007590508
chr8,141422653,141422690,human_RBP_eCLIP_ENCODE_611012,+,DDX6,eCLIP,K562,ENCODE,5.34788154804877
chr8,141425200,141425257,human_RBP_eCLIP_ENCODE_611013,+,DDX6,eCLIP,K562,ENCODE,4.01728226135989
chr8,141427895,141427947,human_RBP_eCLIP_ENCODE_615516,+,DDX6,eCLIP,K562,ENCODE,3.54563434727899
chr8,141427929,141427984,human_RBP_eCLIP_ENCODE_611014,+,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,141430475,141430554,human_RBP_eCLIP_ENCODE_615517,+,DDX6,eCLIP,K562,ENCODE,3.61028439345029
chr8,141431161,141431203,human_RBP_eCLIP_ENCODE_611015,+,DDX6,eCLIP,K562,ENCODE,5.92084264080577
chr8,142276700,142276774,human_RBP_eCLIP_ENCODE_625046,-,DDX6,eCLIP,HepG2,ENCODE,3.88231052433895
chr8,142315115,142315165,human_RBP_eCLIP_ENCODE_625047,-,DDX6,eCLIP,HepG2,ENCODE,5.34046723164773
chr8,142318463,142318519,human_RBP_eCLIP_ENCODE_625048,-,DDX6,eCLIP,HepG2,ENCODE,3.18944873542402
chr8,142727352,142727434,human_RBP_eCLIP_ENCODE_625049,+,DDX6,eCLIP,HepG2,ENCODE,4.26933939226396
chr8,142736400,142736452,human_RBP_eCLIP_ENCODE_625050,+,DDX6,eCLIP,HepG2,ENCODE,5.34046723164773
chr8,143022189,143022240,human_RBP_eCLIP_ENCODE_611016,+,DDX6,eCLIP,K562,ENCODE,5.84539711128775
chr8,143262278,143262332,human_RBP_eCLIP_ENCODE_625051,+,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143264621,143264667,human_RBP_eCLIP_ENCODE_625052,+,DDX6,eCLIP,HepG2,ENCODE,4.51290222658887
chr8,143271189,143271243,human_RBP_eCLIP_ENCODE_625053,+,DDX6,eCLIP,HepG2,ENCODE,3.88231052433895
chr8,143310111,143310214,human_RBP_eCLIP_ENCODE_615518,-,DDX6,eCLIP,K562,ENCODE,3.61028439345029
chr8,143477086,143477130,human_RBP_eCLIP_ENCODE_625054,-,DDX6,eCLIP,HepG2,ENCODE,4.51290222658887
chr8,143502984,143503025,human_RBP_eCLIP_ENCODE_625055,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143504898,143504979,human_RBP_eCLIP_ENCODE_618688,-,DDX6,eCLIP,HepG2,ENCODE,3.0169109376207
chr8,143534806,143534862,human_RBP_eCLIP_ENCODE_611017,-,DDX6,eCLIP,K562,ENCODE,3.4241699666762
chr8,143575000,143575063,human_RBP_eCLIP_ENCODE_611018,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,143580507,143580579,human_RBP_eCLIP_ENCODE_611019,-,DDX6,eCLIP,K562,ENCODE,9.46318913400846
chr8,143587843,143587907,human_RBP_eCLIP_ENCODE_625056,-,DDX6,eCLIP,HepG2,ENCODE,4.27942455239066
chr8,143594714,143594797,human_RBP_eCLIP_ENCODE_611020,-,DDX6,eCLIP,K562,ENCODE,4.10589548581183
chr8,143595863,143595908,human_RBP_eCLIP_ENCODE_611021,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,143596293,143596347,human_RBP_eCLIP_ENCODE_625058,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143604971,143605023,human_RBP_eCLIP_ENCODE_611022,-,DDX6,eCLIP,K562,ENCODE,3.99157102509549
chr8,143696221,143696336,human_RBP_eCLIP_ENCODE_615520,+,DDX6,eCLIP,K562,ENCODE,6.93619244175204
chr8,143696253,143696331,human_RBP_eCLIP_ENCODE_611023,+,DDX6,eCLIP,K562,ENCODE,11.1801248109702
chr8,143696256,143696324,human_RBP_eCLIP_ENCODE_618690,+,DDX6,eCLIP,HepG2,ENCODE,4.07029810867393
chr8,143790995,143791050,human_RBP_eCLIP_ENCODE_615521,-,DDX6,eCLIP,K562,ENCODE,3.61028439345029
chr8,143808618,143808679,human_RBP_eCLIP_ENCODE_611024,-,DDX6,eCLIP,K562,ENCODE,3.4241699666762
chr8,143810145,143810210,human_RBP_eCLIP_ENCODE_615522,-,DDX6,eCLIP,K562,ENCODE,4.66119362195847
chr8,143816399,143816463,human_RBP_eCLIP_ENCODE_625059,-,DDX6,eCLIP,HepG2,ENCODE,5.29115512610701
chr8,143816414,143816479,human_RBP_eCLIP_ENCODE_611025,-,DDX6,eCLIP,K562,ENCODE,12.556906381285
chr8,143816665,143816788,human_RBP_eCLIP_ENCODE_615523,-,DDX6,eCLIP,K562,ENCODE,6.46627203401885
chr8,143816776,143816810,human_RBP_eCLIP_ENCODE_611026,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,143835302,143835379,human_RBP_eCLIP_ENCODE_611027,-,DDX6,eCLIP,K562,ENCODE,3.4241699666762
chr8,143868494,143868549,human_RBP_eCLIP_ENCODE_618691,-,DDX6,eCLIP,HepG2,ENCODE,3.0169109376207
chr8,143869166,143869213,human_RBP_eCLIP_ENCODE_625060,-,DDX6,eCLIP,HepG2,ENCODE,3.53631495502023
chr8,143869710,143869776,human_RBP_eCLIP_ENCODE_625061,-,DDX6,eCLIP,HepG2,ENCODE,9.58836800603341
chr8,143870578,143870613,human_RBP_eCLIP_ENCODE_625062,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143870656,143870701,human_RBP_eCLIP_ENCODE_625063,-,DDX6,eCLIP,HepG2,ENCODE,4.73979500349767
chr8,143870861,143870907,human_RBP_eCLIP_ENCODE_625064,-,DDX6,eCLIP,HepG2,ENCODE,5.26866834233167
chr8,143872790,143872841,human_RBP_eCLIP_ENCODE_625065,-,DDX6,eCLIP,HepG2,ENCODE,4.26933939226396
chr8,143873203,143873265,human_RBP_eCLIP_ENCODE_618692,-,DDX6,eCLIP,HepG2,ENCODE,4.557780101434
chr8,143874166,143874174,human_RBP_eCLIP_ENCODE_625066,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143874174,143874200,human_RBP_eCLIP_ENCODE_625067,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143877860,143877942,human_RBP_eCLIP_ENCODE_615524,-,DDX6,eCLIP,K562,ENCODE,3.54563434727899
chr8,143915226,143915280,human_RBP_eCLIP_ENCODE_625068,-,DDX6,eCLIP,HepG2,ENCODE,8.73852205997054
chr8,143915305,143915337,human_RBP_eCLIP_ENCODE_625069,-,DDX6,eCLIP,HepG2,ENCODE,3.55428108964201
chr8,143915393,143915486,human_RBP_eCLIP_ENCODE_611029,-,DDX6,eCLIP,K562,ENCODE,4.78292843645508
chr8,143915669,143915713,human_RBP_eCLIP_ENCODE_625070,-,DDX6,eCLIP,HepG2,ENCODE,12.1494644045555
chr8,143915682,143915720,human_RBP_eCLIP_ENCODE_618693,-,DDX6,eCLIP,HepG2,ENCODE,5.5773591179539
chr8,143915903,143915952,human_RBP_eCLIP_ENCODE_611030,-,DDX6,eCLIP,K562,ENCODE,4.2271941634787
chr8,143915919,143916022,human_RBP_eCLIP_ENCODE_625071,-,DDX6,eCLIP,HepG2,ENCODE,14.438687128261
chr8,143918859,143918898,human_RBP_eCLIP_ENCODE_618694,-,DDX6,eCLIP,HepG2,ENCODE,3.51154263864523
chr8,143919897,143919933,human_RBP_eCLIP_ENCODE_625072,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,143920502,143920545,human_RBP_eCLIP_ENCODE_625073,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,143920977,143921033,human_RBP_eCLIP_ENCODE_611031,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,143922201,143922250,human_RBP_eCLIP_ENCODE_625074,-,DDX6,eCLIP,HepG2,ENCODE,4.23250759332497
chr8,143923811,143923868,human_RBP_eCLIP_ENCODE_625075,-,DDX6,eCLIP,HepG2,ENCODE,3.18944873542402
chr8,143939954,143940018,human_RBP_eCLIP_ENCODE_611032,-,DDX6,eCLIP,K562,ENCODE,3.99157102509549
chr8,143940795,143940802,human_RBP_eCLIP_ENCODE_625076,-,DDX6,eCLIP,HepG2,ENCODE,4.73979500349767
chr8,143940802,143940828,human_RBP_eCLIP_ENCODE_625077,-,DDX6,eCLIP,HepG2,ENCODE,4.73979500349767
chr8,143946088,143946167,human_RBP_eCLIP_ENCODE_615525,-,DDX6,eCLIP,K562,ENCODE,3.17873441118284
chr8,143952727,143952798,human_RBP_eCLIP_ENCODE_611033,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,143991691,143991706,human_RBP_eCLIP_ENCODE_625079,+,DDX6,eCLIP,HepG2,ENCODE,3.18944873542402
chr8,143993289,143993382,human_RBP_eCLIP_ENCODE_611034,+,DDX6,eCLIP,K562,ENCODE,15.8696498251345
chr8,143993300,143993375,human_RBP_eCLIP_ENCODE_615526,+,DDX6,eCLIP,K562,ENCODE,6.46627203401885
chr8,143993308,143993364,human_RBP_eCLIP_ENCODE_625080,+,DDX6,eCLIP,HepG2,ENCODE,4.23250759332497
chr8,144052331,144052374,human_RBP_eCLIP_ENCODE_611035,-,DDX6,eCLIP,K562,ENCODE,4.01728226135989
chr8,144053642,144053707,human_RBP_eCLIP_ENCODE_611036,-,DDX6,eCLIP,K562,ENCODE,11.1801248109702
chr8,144078741,144078818,human_RBP_eCLIP_ENCODE_611037,+,DDX6,eCLIP,K562,ENCODE,6.01312901616134
chr8,144080490,144080530,human_RBP_eCLIP_ENCODE_611038,+,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,144084420,144084482,human_RBP_eCLIP_ENCODE_611040,+,DDX6,eCLIP,K562,ENCODE,3.68218541160968
chr8,144096160,144096181,human_RBP_eCLIP_ENCODE_611041,+,DDX6,eCLIP,K562,ENCODE,4.10589548581183
chr8,144097403,144097474,human_RBP_eCLIP_ENCODE_611042,+,DDX6,eCLIP,K562,ENCODE,23.9558131492326
chr8,144097425,144097498,human_RBP_eCLIP_ENCODE_615528,+,DDX6,eCLIP,K562,ENCODE,9.3345046569219
chr8,144107096,144107154,human_RBP_eCLIP_ENCODE_611043,+,DDX6,eCLIP,K562,ENCODE,5.84539711128775
chr8,144107277,144107337,human_RBP_eCLIP_ENCODE_611044,+,DDX6,eCLIP,K562,ENCODE,4.78292843645508
chr8,144107504,144107550,human_RBP_eCLIP_ENCODE_611045,+,DDX6,eCLIP,K562,ENCODE,4.10589548581183
chr8,144149359,144149400,human_RBP_eCLIP_ENCODE_625081,+,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,144166660,144166709,human_RBP_eCLIP_ENCODE_625082,+,DDX6,eCLIP,HepG2,ENCODE,4.51290222658887
chr8,144245207,144245250,human_RBP_eCLIP_ENCODE_625083,+,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,144263351,144263394,human_RBP_eCLIP_ENCODE_625084,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,144269233,144269279,human_RBP_eCLIP_ENCODE_625085,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,144316334,144316427,human_RBP_eCLIP_ENCODE_611047,-,DDX6,eCLIP,K562,ENCODE,3.99157102509549
chr8,144316340,144316411,human_RBP_eCLIP_ENCODE_615529,-,DDX6,eCLIP,K562,ENCODE,4.66119362195847
chr8,144326725,144326785,human_RBP_eCLIP_ENCODE_611048,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,144361143,144361240,human_RBP_eCLIP_ENCODE_615531,+,DDX6,eCLIP,K562,ENCODE,3.91525468394631
chr8,144361184,144361230,human_RBP_eCLIP_ENCODE_625086,+,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,144398189,144398231,human_RBP_eCLIP_ENCODE_611050,-,DDX6,eCLIP,K562,ENCODE,3.68218541160968
chr8,144431077,144431132,human_RBP_eCLIP_ENCODE_611051,-,DDX6,eCLIP,K562,ENCODE,3.54011679554051
chr8,144431120,144431151,human_RBP_eCLIP_ENCODE_625087,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,144464180,144464263,human_RBP_eCLIP_ENCODE_611054,-,DDX6,eCLIP,K562,ENCODE,3.4241699666762
chr8,144464218,144464278,human_RBP_eCLIP_ENCODE_615532,-,DDX6,eCLIP,K562,ENCODE,3.54563434727899
chr8,144466136,144466231,human_RBP_eCLIP_ENCODE_615533,+,DDX6,eCLIP,K562,ENCODE,3.80511978389296
chr8,144501178,144501185,human_RBP_eCLIP_ENCODE_625089,+,DDX6,eCLIP,HepG2,ENCODE,3.18944873542402
chr8,144501776,144501832,human_RBP_eCLIP_ENCODE_625090,+,DDX6,eCLIP,HepG2,ENCODE,3.96221266961338
chr8,144513328,144513380,human_RBP_eCLIP_ENCODE_611055,-,DDX6,eCLIP,K562,ENCODE,3.4241699666762
chr8,144516324,144516374,human_RBP_eCLIP_ENCODE_625091,-,DDX6,eCLIP,HepG2,ENCODE,3.55428108964201
chr8,144527343,144527406,human_RBP_eCLIP_ENCODE_611056,-,DDX6,eCLIP,K562,ENCODE,3.36069114959313
chr8,144544063,144544104,human_RBP_eCLIP_ENCODE_625092,-,DDX6,eCLIP,HepG2,ENCODE,3.69391675189262
chr8,144754734,144754778,human_RBP_eCLIP_ENCODE_625093,-,DDX6,eCLIP,HepG2,ENCODE,3.19966137630154
chr8,144790354,144790358,human_RBP_eCLIP_ENCODE_615534,-,DDX6,eCLIP,K562,ENCODE,12.9785212677425
chr8,144792365,144792385,human_RBP_eCLIP_ENCODE_611057,-,DDX6,eCLIP,K562,ENCODE,14.7843360043515
chr8,144841398,144841465,human_RBP_eCLIP_ENCODE_618695,+,DDX6,eCLIP,HepG2,ENCODE,3.47646891343143
chr8,144852920,144852974,human_RBP_eCLIP_ENCODE_625094,-,DDX6,eCLIP,HepG2,ENCODE,4.51290222658887
chr8,145054614,145054712,human_RBP_eCLIP_ENCODE_615535,+,DDX6,eCLIP,K562,ENCODE,4.99670580695349
chr9,464414,464509,human_RBP_eCLIP_ENCODE_611058,+,DDX6,eCLIP,K562,ENCODE,7.67872850070943
chr9,464846,464919,human_RBP_eCLIP_ENCODE_615536,+,DDX6,eCLIP,K562,ENCODE,3.80511978389296
chr9,710835,710891,human_RBP_eCLIP_ENCODE_625096,+,DDX6,eCLIP,HepG2,ENCODE,5.99792383137926
chr9,711591,711609,human_RBP_eCLIP_ENCODE_618696,+,DDX6,eCLIP,HepG2,ENCODE,5.05033725424431
chr9,712797,712846,human_RBP_eCLIP_ENCODE_618697,+,DDX6,eCLIP,HepG2,ENCODE,8.72726401811006
